mp_id,spacegroup.number,delta_volume,density,full_formula,e_above_hull,structure.lattice.volume,band_gap.optimize_structure_gap,efermi,final_energy,encut,total_magnetization,gaps,is_daoti,composition,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
mp-36577,1,-4.476065112,3.094975602,Sr1As2S4,0.03763285,196.2204972,,1.96047913,-32.19340539,520,0.0003251,0,1,Sr1 As2 S4,16,38,22,24,9.142857143,16,8,88,80,75.42857143,19.26530612,88,32.065,87.62,55.555,52.24617143,23.06419592,32.065,388.36,1090,701.64,683.3485714,337.1297959,388.36,2,16,14,13.71428571,3.346938776,16,3,5,2,3.571428571,0.653061224,3,105,195,90,121.8571429,20.89795918,105,0.95,2.58,1.63,2.232857143,0.396734694,2.58,2,2,0,2,0,2,0,4,4,3.142857143,0.979591837,4,0,10,10,2.857142857,4.081632653,0,0,0,0,0,0,0,2,15,13,8,4,6,0,0,0,0,0,0,0,3,3,2,0.571428571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0.571428571,2,22.175,54.23,32.055,28.81821429,7.260510204,25.786875,0,2.202,2.202,1.258285714,1.078530612,2.202,0,0,0,0,0,0,70,225,155,119.5714286,56.65306122,70,Sr2+1 As3+2 S2-4,-2,3,5,3.082207001
mp-37879,141,4.328846855,4.47673491,Li2Y2Se4,0.01763556,188.2576342,,2.19537968,-44.19405762,520,1.42E-05,0,1,Li2 Y2 Se4,3,39,36,27.5,12.25,34,1,89,88,47.75,41.25,89,6.941,88.90585,81.96485,63.4417125,28.25035625,78.96,453.69,1799,1345.31,810.1725,494.41375,494,1,16,15,9,7,16,2,5,3,3.75,0.875,4,120,190,70,139.5,25.25,120,0.98,2.55,1.57,1.825,0.725,2.55,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,10,10,5.25,4.75,10,0,0,0,0,0,0,1,16,15,9,7,16,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,9,9,2.25,3.375,0,0,0,0,0,0,0,1,9,8,3.5,2.75,2,16.59333333,32.365,15.77166667,25.19958333,4.303125,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,112.75,98.75,14,Li+2 Y3+2 Se2-4,-2,3,5,2.683281573
mp-37919,59,31.13621965,4.862117268,Y2C2Br2,1.001931798,123.5098069,,3.87559789,-35.12416753,520,6.50E-07,0,1,Y2 C2 Br2,6,39,33,26.66666667,13.77777778,6,12,95,83,61.33333333,32.88888889,12,12.0107,88.90585,76.89515,60.27351667,32.17521111,12.0107,265.8,3823,3557.2,1962.6,1240.266667,265.8,3,17,14,11.33333333,5.555555556,3,2,5,3,3.666666667,1.111111111,2,76,190,114,128.6666667,40.88888889,76,1.22,2.96,1.74,2.243333333,0.682222222,1.22,2,2,0,2,0,2,0,5,5,2.333333333,1.777777778,0,0,10,10,3.666666667,4.222222222,0,0,0,0,0,0,0,3,17,14,8,6,3,0,0,0,0,0,0,0,4,4,1.666666667,1.555555556,0,0,9,9,3,4,0,0,0,0,0,0,0,1,9,8,4.666666667,2.888888889,1,5.64,32.365,26.725,22.495,11.23666667,5.64,0,4.496,4.496,1.984333333,1.674444444,0,0,0,0,0,0,0,64,194,130,150.6666667,57.77777778,64,Y3+2 C2-2 Br-2,-2,3,5,2.645751311
mp-38011,160,0.717072271,1.686647535,K1H1S1,0.003642707,71.05406383,,-0.5257978,-10.94585335,520,4.13E-05,0,1,K1 H1 S1,1,19,18,12,7.333333333,1,3,92,89,61,38.66666667,3,1.00794,39.0983,38.09036,24.05708,15.36609333,1.00794,14.01,388.36,374.35,246.3,154.86,14.01,1,16,15,6,6.666666667,1,1,4,3,2.666666667,1.111111111,1,31,203,172,113,60,31,0.82,2.58,1.76,1.866666667,0.697777778,0.82,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,2.666666667,2.222222222,1,0,1,1,0.666666667,0.444444444,0,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,6.615,73.10666667,66.49166667,35.16951389,25.29143519,6.615,0,7.853,7.853,3.351666667,3.000888889,0,0,0,0,0,0,0,70,229,159,164.3333333,62.88888889,70,K+1 H+1 S2-1,-2,1,3,1.732050808
mp-38222,44,-31.06080337,1.621428329,Na1C1N1,0.206737284,50.1892784,,-1.50230084,-19.3997941,520,2.78E-05,2.6039847,0,Na1 C1 N1,6,11,5,8,2,6,2,82,80,53.66666667,34.44444444,2,12.0107,22.98976928,10.97906928,16.33572309,4.436030791,12.0107,63.05,3823,3759.95,1418.973333,1602.684444,63.05,1,15,14,10,6,1,2,3,1,2.333333333,0.444444444,2,71,166,95,104.3333333,41.11111111,71,0.93,3.04,2.11,2.173333333,0.828888889,0.93,1,2,1,1.666666667,0.444444444,1,0,3,3,1.666666667,1.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3.333333333,1.555555556,1,0,1,1,0.333333333,0.444444444,0,0,4,4,2.333333333,1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.666666667,1.111111111,1,5.64,29.24333333,23.60333333,16.55069444,8.461759259,5.64,0,6.437,6.437,3.644333333,2.429555556,0,0,0,0,0,0,0,194,229,35,205.6666667,15.55555556,194,Na+1 C2+1 N3-1,-3,2,5,2.645751311
mp-40886,148,10.54140369,2.572949787,Zn1C2S2O6F6,0.177023582,234.6273345,,-1.22120761,-93.18883326,520,1.33E-05,3.12904317,0,Zn1 C2 S2 O6 F6,6,30,24,10.35294118,3.640138408,8,69,93,24,87,4.470588235,87,12.0107,65.38,53.3693,21.38342466,7.689379532,15.9994,53.5,3823,3769.5,574.4235294,778.2834602,53.5,12,17,5,15.88235294,0.899653979,16,2,4,2,2.235294118,0.387543253,2,57,122,65,71.88235294,14.65743945,57,1.65,3.98,2.33,3.319411765,0.551418685,3.44,2,2,0,2,0,2,0,5,5,3.882352941,0.899653979,4,0,10,10,0.588235294,1.107266436,0,0,0,0,0,0,0,4,12,8,6.470588235,1.024221453,6,0,0,0,0,0,0,0,4,4,1.764705882,0.747404844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.764705882,0.747404844,1,5.64,25.786875,20.146875,11.15816176,3.771678201,9.105,0,4.496,4.496,1.483294118,1.221536332,0,0,0,0,0,0,0,12,194,182,52,54.35294118,12,Zn2+1 C4+2 S2+1 S6+1 O2-6 F-6,-2,6,8,2.929326267
mp-504594,166,5.31354166,5.425262743,Zr2Br2,0,104.7561154,,4.28145729,-24.38577995,520,3.30E-06,0,1,Zr2 Br2,35,40,5,37.5,2.5,35,44,95,51,69.5,25.5,44,79.904,91.224,11.32,85.564,5.66,79.904,265.8,2128,1862.2,1196.9,931.1,265.8,4,17,13,10.5,6.5,4,4,5,1,4.5,0.5,4,120,175,55,147.5,27.5,120,1.33,2.96,1.63,2.145,0.815,1.33,2,2,0,2,0,2,0,5,5,2.5,2.5,0,2,10,8,6,4,2,0,0,0,0,0,0,4,17,13,10.5,6.5,4,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,8,8,4,4,0,0,0,0,0,0,0,1,8,7,4.5,3.5,1,23.195,29.48,6.285,26.3375,3.1425,23.195,0,1.457,1.457,0.7285,0.7285,0,0,0,0,0,0,0,64,194,130,129,65,64,Zr0+2 Br0+2,0,0,0,0
mp-504825,14,116.7931935,2.565800257,Se8Cl8,0.022824879,592.3680229,,-0.94612556,-45.74035469,520,0,1.90267521,0,Se8 Cl8,17,34,17,25.5,8.5,17,89,94,5,91.5,2.5,89,35.453,78.96,43.507,57.2065,21.7535,35.453,171.6,494,322.4,332.8,161.2,171.6,16,17,1,16.5,0.5,16,3,4,1,3.5,0.5,3,102,120,18,111,9,102,2.55,3.16,0.61,2.855,0.305,2.55,2,2,0,2,0,2,4,5,1,4.5,0.5,4,0,10,10,5,5,0,0,0,0,0,0,0,7,16,9,11.5,4.5,7,0,0,0,0,0,0,1,2,1,1.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.5,0.5,1,24.4975,25.92,1.4225,25.20875,0.71125,24.4975,0.799,2.493,1.694,1.646,0.847,0.799,0,0,0,0,0,0,14,64,50,39,25,14,Se2-5 Se6+3 Cl-8,-2,6,8,3.711085003
mp-505000,2,8.911312181,2.281821458,Mo2Cl8O2,0.086795229,369.3225907,,-1.77569303,-49.03356411,520,0.00078955,2.78797204,0,Mo2 Cl8 O2,8,42,34,19.66666667,7.444444444,17,50,94,44,85.5,11.83333333,94,15.9994,95.96,79.9606,42.29523333,17.88825556,35.453,54.8,2896,2841.2,606.2,763.2666667,171.6,6,17,11,15,3,17,2,5,3,3.166666667,0.611111111,3,66,154,88,104.6666667,16.44444444,102,2.16,3.44,1.28,3.04,0.293333333,3.16,1,2,1,1.833333333,0.277777778,2,0,5,5,4,1.333333333,5,0,5,5,0.833333333,1.388888889,0,0,0,0,0,0,0,6,7,1,6.666666667,0.444444444,7,0,1,1,0.166666667,0.277777778,0,0,2,2,1,0.333333333,1,0,5,5,0.833333333,1.388888889,0,0,0,0,0,0,0,1,6,5,2,1.333333333,1,9.105,24.4975,15.3925,20.46416667,5.377777778,24.4975,0,2.493,2.493,1.662,1.108,2.493,0,0,0,0,0,0,12,229,217,82.83333333,48.72222222,64,Mo6+2 Cl-8 O2-2,-2,6,8,3.829708431
mp-505373,14,37.06896854,4.683892715,As4Se4I4,0,398.1784037,,2.22031566,-40.75956657,520,0.000110825,0.765049403,0,As4 Se4 I4,33,53,20,40,8.666666667,33,84,96,12,89.66666667,4.222222222,84,74.9216,126.90447,51.98287,93.59535667,22.20607556,74.9216,386.85,1090,703.15,656.95,288.7,386.85,15,17,2,16,0.666666667,15,4,5,1,4.333333333,0.444444444,4,119,139,20,126,8.666666667,119,2.18,2.66,0.48,2.463333333,0.188888889,2.18,2,2,0,2,0,2,3,5,2,4,0.666666667,3,10,10,0,10,0,10,0,0,0,0,0,0,15,17,2,16,0.666666667,15,0,0,0,0,0,0,1,3,2,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.666666667,1,22.175,43.015,20.84,30.37,8.43,22.175,0,1.062,1.062,0.620333333,0.413555556,0,0,0,0,0,0,0,14,166,152,81.33333333,56.44444444,14,As5+3 As3-1 Se2-4 I-4,-3,5,8,3.497898529
mp-505727,62,27.08754219,1.620915247,N4Cl4O4,0,268.2370747,,-2.04272531,-60.05429304,520,0,2.95644849,0,N4 Cl4 O4,7,17,10,10.66666667,4.222222222,7,82,94,12,87.66666667,4.222222222,82,14.0067,35.453,21.4463,21.8197,9.088866667,14.0067,54.8,171.6,116.8,96.48333333,50.07777778,54.8,15,17,2,16,0.666666667,15,2,3,1,2.333333333,0.444444444,2,66,102,36,79.66666667,14.88888889,66,3.04,3.44,0.4,3.213333333,0.151111111,3.04,2,2,0,2,0,2,3,5,2,4,0.666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,6,0.666666667,5,0,0,0,0,0,0,1,3,2,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.666666667,1,9.105,24.4975,15.3925,16.12375,5.5825,9.105,0,6.437,6.437,2.976666667,2.306888889,0,0,0,0,0,0,0,12,194,182,90,69.33333333,12,N5+3 N3-1 Cl-4 O2-4,-3,5,8,3.497898529
mp-540807,62,64.23726804,1.563510524,C8S12N8,0.300724399,629.714648,,-0.98739819,-177.7155838,520,0.00015925,0,1,C8 S12 N8,6,16,10,10.57142857,4.653061224,16,77,88,11,83.14285714,4.163265306,88,12.0107,32.065,20.0543,21.17568571,9.333697959,32.065,63.05,3823,3759.95,1276.74,1455.005714,388.36,14,16,2,15.14285714,0.734693878,16,2,3,1,2.428571429,0.489795918,3,71,105,34,87,15.42857143,105,2.55,3.04,0.49,2.702857143,0.192653061,2.58,2,2,0,2,0,2,2,4,2,3.142857143,0.734693878,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,5.142857143,0.734693878,6,0,0,0,0,0,0,2,4,2,2.857142857,0.734693878,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2.857142857,0.734693878,2,5.64,25.786875,20.146875,16.88258929,7.632244898,25.786875,2.202,6.437,4.235,4.067428571,1.598938776,2.202,0,0,0,0,0,0,70,194,124,140.8571429,60.73469388,70,C4+8 S2-12 N5+2 N3-6,-3,5,8,3.824508553
mp-540943,14,103.5823436,3.396478736,Se8Br8,0.004205195,621.349096,,-0.62274506,-42.41066348,520,0,1.96223334,0,Se8 Br8,34,35,1,34.5,0.5,34,89,95,6,92,3,89,78.96,79.904,0.944,79.432,0.472,78.96,265.8,494,228.2,379.9,114.1,265.8,16,17,1,16.5,0.5,16,4,4,0,4,0,4,120,120,0,120,0,120,2.55,2.96,0.41,2.755,0.205,2.55,2,2,0,2,0,2,4,5,1,4.5,0.5,4,10,10,0,10,0,10,0,0,0,0,0,0,16,17,1,16.5,0.5,16,0,0,0,0,0,0,1,2,1,1.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.5,0.5,1,25.92,29.48,3.56,27.7,1.78,25.92,0.799,1.457,0.658,1.128,0.329,0.799,0,0,0,0,0,0,14,64,50,39,25,14,Se2-8 Br5+4 Br-4,-2,5,7,3.687817783
mp-540977,12,30.07101028,8.163524936,Bi10I2O14,0.003940746,522.2753175,,3.78185294,-141.8031645,520,0.00021035,1.65244765,0,Bi10 I2 O14,8,83,75,40.30769231,34.79289941,8,86,96,10,87.30769231,1.337278107,87,15.9994,208.9804,192.981,98.75402077,89.12036083,15.9994,54.8,544.4,489.6,268.65,230.3,54.8,15,17,2,15.69230769,0.532544379,16,2,6,4,3.769230769,1.905325444,2,66,148,82,103.1538462,40.01183432,66,2.02,3.44,1.42,2.833846154,0.652781065,3.44,2,2,0,2,0,2,3,5,2,3.692307692,0.532544379,4,0,10,10,4.615384615,4.970414201,0,0,14,14,5.384615385,6.627218935,0,6,29,23,15.69230769,10.43786982,6,0,0,0,0,0,0,1,3,2,2.307692308,0.532544379,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2.307692308,0.532544379,2,9.105,43.015,33.91,20.88461538,12.68573964,9.105,0,1.062,1.062,0.081692308,0.150816568,0,0,0,0,0,0,0,12,64,52,16,7.384615385,12,Bi3+10 I-2 O2-14,-2,3,5,3.199069014
mp-541013,15,56.43035433,4.366868799,Ti2I8,0,422.45571,,1.60481113,-35.2488061,520,0.00028305,1.07607326,0,Ti2 I8,22,53,31,46.8,9.92,53,43,96,53,85.4,16.96,96,47.867,126.90447,79.03747,111.096976,25.2919904,126.90447,386.85,1941,1554.15,697.68,497.328,386.85,4,17,13,14.4,4.16,17,4,5,1,4.8,0.32,5,139,160,21,143.2,6.72,139,1.54,2.66,1.12,2.436,0.3584,2.66,2,2,0,2,0,2,0,5,5,4,1.6,5,2,10,8,8.4,2.56,10,0,0,0,0,0,0,4,17,13,14.4,4.16,17,0,0,0,0,0,0,0,1,1,0.8,0.32,1,0,8,8,1.6,2.56,0,0,0,0,0,0,0,1,8,7,2.4,2.24,1,16.69,43.015,26.325,37.75,8.424,43.015,0,1.062,1.062,0.8496,0.33984,1.062,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,64,194,130,90,41.6,64,Ti4+2 I-8,-1,4,5,3.535533906
mp-541441,63,20.66670533,6.33883795,Zn2Te2,0.266129058,101.1223136,,4.59120859,-9.63837949,520,8.00E-07,0,1,Zn2 Te2,30,52,22,41,11,30,69,90,21,79.5,10.5,69,65.38,127.6,62.22,96.49,31.11,65.38,692.68,722.66,29.98,707.67,14.99,692.68,12,16,4,14,2,12,4,5,1,4.5,0.5,4,122,138,16,130,8,122,1.65,2.1,0.45,1.875,0.225,1.65,2,2,0,2,0,2,0,4,4,2,2,0,10,10,0,10,0,10,0,0,0,0,0,0,12,16,4,14,2,12,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,13.96,34.76333333,20.80333333,24.36166667,10.40166667,13.96,0,0.464,0.464,0.232,0.232,0,0,0,0,0,0,0,152,194,42,173,21,152,Zn2+2 Te2-2,-2,2,4,2.828427125
mp-541610,14,116.1587567,3.641964663,Ge8Br16,0,847.8697945,,-0.68903983,-76.87343303,520,0.00027495,2.21312076,0,Ge8 Br16,32,35,3,34,1.333333333,35,79,95,16,89.66666667,7.111111111,95,72.64,79.904,7.264,77.48266667,3.228444444,79.904,265.8,1211.4,945.6,581,420.2666667,265.8,14,17,3,16,1.333333333,17,4,4,0,4,0,4,120,120,0,120,0,120,2.01,2.96,0.95,2.643333333,0.422222222,2.96,2,2,0,2,0,2,2,5,3,4,1.333333333,5,10,10,0,10,0,10,0,0,0,0,0,0,14,17,3,16,1.333333333,17,0,0,0,0,0,0,1,4,3,2,1.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,1.333333333,1,23.005,29.48,6.475,27.32166667,2.877777778,29.48,0.383,1.457,1.074,1.099,0.477333333,1.457,0,0,0,0,0,0,64,225,161,117.6666667,71.55555556,64,Ge2+8 Br-16,-1,2,3,2.121320344
mp-541656,2,54.98929426,4.94910144,Au4Cl8,0,359.5099951,,-0.4544838,-30.82551853,520,7.82E-05,1.93170038,0,Au4 Cl8,17,79,62,37.66666667,27.55555556,17,66,94,28,84.66666667,12.44444444,94,35.453,196.966569,161.513569,89.29085633,71.78380844,35.453,171.6,1337.33,1165.73,560.1766667,518.1022222,171.6,11,17,6,15,2.666666667,17,3,6,3,4,1.333333333,3,102,136,34,113.3333333,15.11111111,102,2.54,3.16,0.62,2.953333333,0.275555556,3.16,1,2,1,1.666666667,0.444444444,2,0,5,5,3.333333333,2.222222222,5,0,10,10,3.333333333,4.444444444,0,0,14,14,4.666666667,6.222222222,0,7,25,18,13,8,7,0,1,1,0.333333333,0.444444444,0,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,16.7,24.4975,7.7975,21.89833333,3.465555556,24.4975,0,2.493,2.493,1.662,1.108,2.493,0,0,0,0,0,0,64,225,161,117.6666667,71.55555556,64,Au-2 Au5+2 Cl-8,-1,5,6,3.16227766
mp-541756,148,158.0359053,2.700221154,Te6Mo3Cl36,0.002637142,1432.699055,,0.86905281,-148.2732908,520,2.002948033,2.412003765,0,Te6 Mo3 Cl36,17,52,35,23.33333333,10.13333333,17,50,94,44,90.53333333,5.546666667,94,35.453,127.6,92.147,51.77306667,26.11210667,35.453,171.6,2896,2724.4,426.7013333,408.1621333,171.6,6,17,11,16.13333333,1.386666667,17,3,5,2,3.4,0.64,3,102,154,52,110.2666667,13.22666667,102,2.1,3.16,1.06,2.952,0.3328,3.16,1,2,1,1.933333333,0.124444444,2,0,5,5,4.533333333,0.746666667,5,0,10,10,1.666666667,2.666666667,0,0,0,0,0,0,0,6,16,10,8.133333333,2.097777778,7,0,1,1,0.066666667,0.124444444,0,0,2,2,1.066666667,0.248888889,1,0,5,5,0.333333333,0.622222222,0,0,0,0,0,0,0,1,6,5,1.466666667,0.746666667,1,15.69,34.76333333,19.07333333,25.27911111,2.529125926,24.4975,0,2.493,2.493,2.056266667,0.698773333,2.493,0,0,0,0,0,0,64,229,165,86.73333333,36.37333333,64,Te2-1 Te4+5 Mo6+3 Cl-36,-2,6,8,3.844978761
mp-541911,166,20.85281171,6.899024853,Hf2N2Cl2,0,109.731269,,2.85103713,-51.48802646,520,0.0001713,0,1,Hf2 N2 Cl2,7,72,65,32,26.66666667,7,45,94,49,73.66666667,19.11111111,45,14.0067,178.49,164.4833,75.98323333,68.33784444,14.0067,63.05,2506,2442.95,913.55,1061.633333,63.05,4,17,13,12,5.333333333,4,2,6,4,3.666666667,1.555555556,2,71,175,104,116,39.33333333,71,1.3,3.16,1.86,2.5,0.8,1.3,2,2,0,2,0,2,0,5,5,2.666666667,1.777777778,0,0,2,2,0.666666667,0.888888889,0,0,14,14,4.666666667,6.222222222,0,5,18,13,10,5.333333333,5,0,0,0,0,0,0,0,3,3,1.333333333,1.111111111,0,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,1,8,7,4,2.666666667,1,14.76875,24.4975,9.72875,20.48875,3.813333333,14.76875,0,6.437,6.437,2.976666667,2.306888889,0,0,0,0,0,0,0,64,194,130,150.6666667,57.77777778,64,Hf4+2 N3-2 Cl-2,-3,4,7,3.605551275
mp-541966,73,18.66811778,3.729579839,K4Ag4C4O12,0,368.6106713,,0.43122975,-143.38123,520,0.0001111,2.74371838,0,K4 Ag4 C4 O12,6,47,41,16,11.33333333,8,3,87,84,67.66666667,22.44444444,87,12.0107,107.8682,95.8575,34.4959,25.99156667,15.9994,54.8,3823,3768.2,926.4766667,1068.325556,54.8,1,16,15,12.33333333,4.222222222,16,2,5,3,2.833333333,1.111111111,2,66,203,137,103.6666667,46.88888889,66,0.82,3.44,2.62,2.603333333,0.836666667,3.44,1,2,1,1.666666667,0.444444444,2,0,4,4,2.333333333,1.666666667,4,0,10,10,1.666666667,2.777777778,0,0,0,0,0,0,0,1,11,10,5.666666667,2.111111111,6,0,1,1,0.333333333,0.444444444,0,0,4,4,1.666666667,1.111111111,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0.666666667,2,5.64,73.10666667,67.46666667,20.39861111,17.56935185,9.105,0,4.496,4.496,0.749333333,1.248888889,0,0,0,0,0,0,0,12,229,217,114,102,12,K+4 Ag+4 C4+4 O2-12,-2,4,6,2.738612788
mp-541989,12,0.56328981,2.149229079,Na4C2N4,0,132.896396,,1.47792634,-61.62907664,520,4.88E-05,2.25810592,0,Na4 C2 N4,6,11,5,8.4,2.08,7,2,82,80,49,37.6,2,12.0107,22.98976928,10.97906928,17.20072771,4.631233254,14.0067,63.05,3823,3759.95,938.168,1153.9328,63.05,1,15,14,9.2,6.56,1,2,3,1,2.4,0.48,2,71,166,95,110,44.8,71,0.93,3.04,2.11,2.098,0.9344,0.93,1,2,1,1.6,0.48,1,0,3,3,1.6,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3.2,1.76,1,0,1,1,0.4,0.48,0,0,4,4,2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.4,1.12,1,5.64,29.24333333,23.60333333,18.73283333,8.4084,14.76875,0,6.437,6.437,3.474,2.7792,0,0,0,0,0,0,0,194,229,35,208,16.8,194,Na+4 C4+2 N3-4,-3,4,7,3.354101966
mp-542463,15,80.95037266,1.791556466,Mg2Al4Cl16,0,670.8534551,,-1.4579026,-83.24956326,520,4.85E-05,2.77646813,0,Mg2 Al4 Cl16,12,17,5,15.81818182,1.719008264,17,68,94,26,87.81818182,8.991735537,94,24.305,35.453,11.148,32.89927975,3.714502188,35.453,171.6,933.47,761.87,378.4309091,300.8449587,171.6,2,17,15,14.90909091,3.041322314,17,3,3,0,3,0,3,102,141,39,109,10.18181818,102,1.31,3.16,1.85,2.71,0.654545455,3.16,2,2,0,2,0,2,0,5,5,3.818181818,1.719008264,5,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,5.818181818,1.719008264,7,0,0,0,0,0,0,0,5,5,1.636363636,1.223140496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.636363636,1.223140496,1,16.48,24.4975,8.0175,22.89363636,2.332892562,24.4975,0,2.493,2.493,1.813090909,0.988958678,2.493,0,0,0,0,0,0,64,225,161,105.0909091,59.76859504,64,Mg2+2 Al3+4 Cl-16,-1,3,4,2.519157368
mp-542699,62,99.75973436,2.754147532,Se12C8N8,0.371732104,696.7735737,,-0.85230374,-168.8890602,520,0.00021415,0,1,Se12 C8 N8,6,34,28,18.28571429,13.46938776,34,77,89,12,83.57142857,4.653061224,89,12.0107,78.96,66.9493,41.27354286,32.30267755,78.96,63.05,3823,3759.95,1322.014286,1429.134694,494,14,16,2,15.14285714,0.734693878,16,2,4,2,2.857142857,0.979591837,4,71,120,49,93.42857143,22.7755102,120,2.55,3.04,0.49,2.69,0.2,2.55,2,2,0,2,0,2,2,4,2,3.142857143,0.734693878,4,0,10,10,4.285714286,4.897959184,10,0,0,0,0,0,0,4,16,12,9.428571429,5.632653061,16,0,0,0,0,0,0,2,4,2,2.857142857,0.734693878,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2.857142857,0.734693878,2,5.64,25.92,20.28,16.93964286,7.69744898,25.92,0.799,6.437,5.638,3.466142857,2.286122449,0.799,0,0,0,0,0,0,14,194,180,116.8571429,88.16326531,14,Se2-12 C4+8 N5+2 N3-6,-3,5,8,3.824508553
