id,hse,pbe,diff
553896,3.461111,1.454215,2.006896
553942,0,0,0
553946,0,0,0
553952,0,0,0
553955,0.441174,0,0.441174
553961,4.899807,3.396861,1.502946
553991,3.961652,2.395852,1.5658
554002,6.771994,4.979411,1.792583
554015,0,0,0
554023,7.675063,5.879589,1.795474
554051,7.585619,5.757904,1.827715
554072,5.230869,3.519664,1.711205
554074,0,0,0
554089,7.174186,5.372108,1.802078
554095,2.07683,0,2.07683
554109,1.467024,0,1.467024
554121,4.056803,1.797756,2.259047
554134,2.351426,1.654744,0.696682
554151,7.187774,5.394217,1.793557
554155,5.043477,3.395676,1.647802
554168,3.737262,1.759422,1.97784
554171,6.863338,5.104875,1.758463
554198,0,0,0
554201,2.632436,0.410481,2.221955
554212,0,0,0
554218,4.447792,2.84263,1.605163
554236,7.069333,5.459255,1.610078
554252,5.242155,2.248288,2.993867
554304,0,0,0
554310,0.698711,0.357341,0.34137
554311,2.495739,0.01313,2.482609
554328,5.88849,3.607084,2.281406
554337,0.889532,0.030094,0.859438
554340,3.240871,0.621253,2.619618
554352,2.272311,0,2.272311
554355,7.416258,5.078871,2.337388
554396,5.864188,4.146802,1.717386
554410,2.375175,0.451568,1.923607
554465,0,0,0
554517,3.380429,1.046595,2.333834
554560,7.25201,5.858911,1.393099
554573,7.057426,5.271193,1.786233
554601,0,0,0
554620,0.087107,0,0.087107
554635,0,0,0
554663,6.292265,4.592777,1.699488
554669,5.055715,3.598734,1.456981
554688,1.464884,0.625179,0.839705
554702,5.46143,1.685642,3.775788
554765,5.883263,3.929167,1.954096
554769,1.73995,0.764159,0.975791
554799,3.394145,0.557337,2.836808
554867,1.547678,0.356302,1.191376
554868,1.00826,0.121663,0.886597
554883,6.694701,4.910044,1.784657
554917,4.999285,3.385383,1.613903
554941,6.0037,4.57119,1.43251
554948,5.477051,4.194615,1.282436
554955,2.622063,0,2.622063
554959,4.797324,3.67865,1.118674
554962,2.436586,0.985109,1.451477
554973,0,0,0
555014,2.539501,0.03803,2.501471
555018,3.454163,2.093289,1.360874
555036,0,0,0
555037,0,0,0
555047,3.603615,0.314552,3.289063
555052,4.016806,1.769848,2.246958
555064,4.991937,3.320513,1.671424
555066,0,0,0
555108,6.414476,4.88956,1.524917
555123,3.789299,1.477518,2.311781
555138,3.167613,0.590909,2.576704
555147,7.010612,5.210345,1.800267
555156,3.346489,0.997478,2.349011
555166,1.245641,0.368025,0.877616
555170,0,0,0
555194,4.299728,2.712308,1.58742
555212,2.635775,1.817222,0.818553
555223,2.645881,0.150406,2.495475
555231,5.110474,3.783875,1.326599
555234,4.575765,3.656347,0.919418
555285,0,0,0
555293,0.303224,0,0.303224
555345,0,0,0
555359,3.915157,1.595546,2.319611
555391,1.421741,0,1.421741
555396,6.665509,5.139662,1.525847
555403,2.189083,0.436901,1.752182
555477,2.224664,0.723043,1.501621
555506,0,0,0
555520,0,0,0
555538,0.698319,0,0.698319
555552,6.751739,5.000523,1.751216
555565,0,0,0
555569,0.202367,0,0.202367
555580,6.173528,4.448369,1.72516
555585,8.797739,6.804388,1.993351
555599,0,0,0
555608,6.677333,4.68023,1.997103
555616,0,0,0
555623,0,0,0
555656,3.102212,0.451603,2.650609
555661,5.921418,4.314182,1.607237
555731,4.475402,2.912669,1.562733
555741,3.127482,1.696684,1.430798
555746,2.742339,1.240322,1.502017
555760,3.481807,2.349044,1.132763
555763,3.085365,1.978677,1.106688
555821,3.411243,1.174154,2.237089
555836,3.527618,2.694826,0.832793
555850,3.477897,2.515084,0.962813
555857,0,0,0
555874,2.102044,1.42517,0.676874
555891,6.752363,4.98165,1.770713
555901,1.838819,0,1.838819
555911,5.980499,4.517776,1.462723
555934,2.957389,0.793042,2.164347
555941,7.260311,5.520526,1.739786
555970,2.900775,1.273733,1.627042
556012,5.016207,3.957726,1.058481
556034,8.164584,6.398363,1.766221
556045,2.962833,0,2.962833
556084,2.153185,0.094158,2.059027
556111,2.481089,1.598365,0.882724
556120,3.215561,1.917984,1.297577
556145,4.776115,3.650445,1.12567
556163,2.984757,2.646387,0.33837
556185,5.195302,3.545411,1.649891
556194,0.150504,0.117319,0.033185
556197,3.785403,0.485132,3.300271
556225,2.002324,1.088588,0.913736
556228,6.543514,4.838159,1.705355
556242,7.73689,5.604396,2.132494
556264,5.373906,2.374197,2.999709
556275,4.862789,3.739405,1.123384
556288,1.085806,0,1.085806
556321,3.406572,0.592559,2.814013
556376,4.493177,2.79213,1.701047
556411,2.03932,0.901175,1.138145
556417,1.838571,1.669867,0.168704
556424,3.411514,0.860309,2.551205
556440,5.955676,4.226484,1.729192
556456,4.319758,0,4.319758
556487,4.203336,2.183286,2.02005
556506,1.991907,0,1.991907
556520,4.360891,0.612463,3.748428
556549,3.178088,2.270225,0.907863
556553,6.740613,4.949282,1.791331
556561,1.112579,0,1.112579
556565,2.556552,0.917196,1.639356
556585,3.901161,1.506669,2.394492
556588,5.869437,4.044306,1.825131
556597,0,0,0
556605,5.369616,3.772723,1.596893
556646,3.542084,0.368289,3.173795
556662,7.124094,5.320117,1.803977
556742,2.706402,1.786112,0.92029
556748,4.042838,1.09062,2.952218
556757,3.087399,0,3.087399
556777,5.746736,3.849766,1.89697
556786,4.937404,3.367303,1.570101
556788,6.581842,4.745021,1.836821
556845,5.079592,3.644981,1.434611
556853,0,0,0
556859,2.367918,1.223633,1.144285
556866,2.299539,1.226735,1.072804
556880,6.598533,4.795237,1.803296
556891,0,0,0
556911,3.022991,0,3.022991
556916,1.969118,0.946389,1.022729
556927,3.710596,0.510977,3.199619
556953,2.905803,1.843996,1.061807
556978,3.10909,2.137811,0.971279
556985,7.145084,5.353727,1.791357
556994,6.953077,5.141942,1.811135
557001,0.299999,2.499491,-2.199492
557032,1.506643,0.67865,0.827993
557118,7.139997,5.33313,1.806867
557133,4.332075,2.369279,1.962796
557134,7.035073,5.223696,1.811377
557136,0.220344,0,0.220344
557137,1.55586,0,1.55586
557142,4.143048,3.209481,0.933567
557158,2.865283,0.876069,1.989214
557244,6.942281,5.112024,1.830257
557250,3.370169,1.904855,1.465314
557257,3.019863,0.840864,2.178999
557266,1.606137,0.263317,1.34282
557296,0.784862,0,0.784862
557328,3.953646,2.494559,1.459087
557359,4.87339,3.749869,1.123521
557376,3.221677,2.129439,1.092238
557382,4.321161,2.95433,1.366831
557397,5.112993,2.594959,2.518034
557426,2.574328,0.060622,2.513706
557458,4.200417,0.743603,3.456814
557488,3.51603,2.409761,1.106269
557515,2.741504,0.782326,1.959178
557519,2.741469,0,2.741469
557523,0.620246,0,0.620246
557533,3.51967,0,3.51967
557539,3.402175,1.270525,2.13165
557559,3.557941,2.4988,1.059141
557579,0,0,0
557592,2.246493,1.149038,1.097455
557597,3.79344,2.411751,1.381689
557604,7.272141,5.50841,1.76373
557618,3.092021,0.962571,2.12945
557632,5.270268,3.675739,1.594529
557653,5.983942,4.151667,1.832275
557658,6.649211,4.814141,1.83507
557664,3.997173,3.030512,0.966661
557685,1.881732,1.04861,0.833122
557686,3.363252,1.407968,1.955284
557719,2.492292,2.000941,0.491351
557733,0.775733,1.244784,-0.469051
557752,7.068699,5.354819,1.71388
557753,5.57535,3.941997,1.633353
557762,0,0,0
557772,5.277671,1.532914,3.744757
557835,3.988561,3.041093,0.947468
557837,7.157381,5.3563,1.801081
557861,3.680903,2.257845,1.423058
557869,3.69297,2.602128,1.090842
557912,5.027757,2.61525,2.412507
557920,5.257615,3.458678,1.798937
557938,3.625223,1.452547,2.172676
557958,3.169945,0,3.169945
557959,1.273163,0,1.273163
557964,3.494542,2.500395,0.994147
558014,3.525529,2.446663,1.078866
558050,2.915051,0.405564,2.509487
558059,3.213694,0.865047,2.348647
558078,5.12627,1.865667,3.260603
558096,4.092111,2.423682,1.668429
558110,0.739129,0.048692,0.690437
558111,5.159802,2.635694,2.524108
558118,6.467654,7.458141,-0.990487
558132,0.517318,0,0.517318
558134,3.991033,3.033865,0.957168
558161,0,0,0
558170,5.119606,3.556699,1.562907
558172,0,0,0
558189,1.669795,0.628196,1.041599
558332,3.199754,1.904964,1.29479
558349,6.701818,5.144797,1.557021
558378,0,0,0
558380,2.253753,0.297595,1.956158
558382,7.865743,6.013807,1.851936
558383,3.497624,1.017891,2.479733
558418,2.44633,0,2.44633
558430,10.122796,7.824886,2.29791
558441,3.153927,1.187421,1.966506
558552,0,0,0
558585,3.375294,2.386397,0.988896
558625,5.886062,4.164407,1.721656
558632,6.663329,4.921465,1.741864
558636,6.538794,4.941982,1.596812
558658,5.032317,3.923189,1.109128
558674,5.125046,1.841952,3.283094
558694,0,0,0
558728,7.420604,5.598663,1.821941
558749,4.070679,1.77783,2.292849
558761,3.541241,1.312917,2.228324
558762,0,0,0
558781,5.768883,4.124218,1.644665
558798,4.605766,3.563999,1.041767
558811,1.640551,0.374723,1.265828
558819,0,0,0
558836,5.681059,3.999304,1.681755
558838,3.945274,1.102279,2.842995
558852,3.561613,0.272368,3.289245
558864,2.57262,0,2.57262
558895,3.502169,0.408884,3.093285
558928,4.644,2.72261,1.92139
559001,2.649138,0.123512,2.525626
559043,3.185965,2.254487,0.931478
559044,3.344122,2.112808,1.231314
559067,3.404388,2.039743,1.364645
559068,0.663479,1.499326,-0.835847
559088,4.669778,3.496551,1.173227
559091,6.834223,5.060649,1.773574
559092,8.625731,6.178978,2.446753
559117,2.17631,0.531147,1.645163
559126,4.303678,0.843006,3.460672
559146,4.650166,3.388986,1.26118
559150,5.716503,4.039247,1.677255
559161,2.715518,0.094081,2.621437
559175,1.694949,0.643029,1.05192
559200,1.739959,1.007443,0.732516
559264,0.543294,0,0.543294
559278,3.042709,2.087499,0.95521
559343,2.734761,0.314895,2.419866
559373,4.917886,3.491306,1.42658
559374,0,0,0
559408,2.430621,0.426694,2.003927
559437,5.087986,3.237799,1.850187
559470,1.166599,0.259866,0.906733
559598,8.681378,6.234617,2.446761
559612,3.869122,2.492837,1.376285
559633,0.838875,0,0.838875
559634,0,0,0
559694,1.014317,0.133233,0.881084
559695,5.995266,4.622627,1.372639
559741,7.236731,5.300681,1.93605
559752,5.657184,3.922032,1.735152
559798,4.528873,0.74475,3.784123
559808,5.020039,3.523082,1.496957
559879,4.285433,2.619101,1.666331
559931,2.41689,0,2.41689
559934,5.99078,4.182258,1.808522
559976,0,0,0
560008,6.953223,5.253455,1.699768
560023,4.609241,1.404801,3.20444
560025,0.994908,0.364394,0.630514
560030,8.205149,6.027757,2.177392
560037,6.142846,4.831776,1.31107
560054,3.533193,2.580691,0.952502
560091,6.122674,4.422518,1.700156
560151,4.828619,5.36146,-0.532841
560185,1.999691,0.20646,1.793231
560236,7.9747,5.793011,2.181689
560237,2.156968,0.641472,1.515496
560244,6.707185,4.886849,1.820336
560308,6.14249,4.432757,1.709733
560338,3.911392,1.034576,2.876816
560357,0.474818,0,0.474818
560368,2.582433,0.298402,2.28403
560387,6.444643,4.795965,1.648678
560399,7.975463,5.840775,2.134688
560421,1.535792,0.759406,0.776386
560459,5.953475,4.299104,1.654371
560460,4.151563,2.529121,1.622442
560547,2.453676,0,2.453676
560558,3.121824,2.179391,0.942433
560562,2.872712,0,2.872712
560586,4.26178,2.678938,1.582842
560588,3.142766,2.003468,1.139298
560602,1.091557,1.333696,-0.242139
560607,1.806211,1.184615,0.621596
560671,3.446092,0,3.446092
560676,0,0,0
560710,3.85306,2.031712,1.821348
560723,1.097011,0,1.097011
560767,5.333996,3.645071,1.688925
560790,6.256837,4.959381,1.297456
560791,5.054195,3.44137,1.612825
560806,0.383213,0,0.383213
560842,2.373656,1.019077,1.354579
560851,6.198577,4.881826,1.316751
560865,3.484863,0,3.484863
560874,5.152701,3.907959,1.244742
560882,4.768394,3.415726,1.352668
560894,7.902219,6.253473,1.648747
560902,3.632337,1.243957,2.38838
560936,5.196905,2.21361,2.983295
560956,5.315252,2.329114,2.986138
560959,2.324071,0.738971,1.5851
560963,4.434167,2.361723,2.072444
560976,4.313841,0.76654,3.547301
561013,4.401829,3.205781,1.196048
561038,2.400512,0,2.400512
561070,2.551683,0.157351,2.394332
561078,2.914741,0.30747,2.607271
561125,6.565326,5.060655,1.504671
561183,2.478011,0,2.478011
561185,2.476789,1.591555,0.885234
561203,5.445043,2.431348,3.013695
561224,3.834484,2.968676,0.865808
561294,2.807833,1.540904,1.266929
561320,2.07531,1.576194,0.499116
561326,5.168492,3.818474,1.350018
561348,0,0,0
561353,5.556562,3.025353,2.531209
561367,5.29605,2.284639,3.011411
561388,0,0,0
561397,7.007183,5.101937,1.905246
561400,2.806727,0.588129,2.218598
561412,6.893975,4.986081,1.907894
561428,1.695982,0.19978,1.496202
561430,8.825044,7.294971,1.530073
561443,3.196466,2.141825,1.054641
561458,1.258814,0.416273,0.842541
561468,0.713952,0,0.713952
561475,2.158434,0.989435,1.168999
561486,6.836527,5.067985,1.768542
561490,0.55037,1.121631,-0.571261
561495,3.091449,0.996105,2.095344
561501,3.3488,0.865102,2.483698
561513,3.494281,2.416578,1.077703
561536,5.295205,3.642883,1.652322
561558,2.168667,0,2.168667
561586,3.113619,2.242334,0.871285
561591,4.756907,3.293565,1.463342
561597,1.027046,0,1.027046
561598,0,0,0
561599,2.364697,0,2.364697
561619,2.983357,2.125598,0.857759
561672,2.307243,0.469356,1.837887
561682,0,0,0
561684,0,0,0
561689,5.645307,4.202601,1.442706
561691,3.134902,0.358135,2.776767
561708,2.468708,0,2.468708
561710,2.547827,1.615393,0.932434
561716,0,0,0
561738,3.223214,0.914922,2.308292
561779,1.218363,0,1.218363
561800,4.048333,1.715838,2.332495
561804,3.608008,2.221182,1.386826
561825,0,0,0
561827,4.654164,3.234743,1.419421
561834,2.384681,1.106187,1.278494
561848,5.101247,3.885843,1.215404
561891,0,0,0
561909,3.866236,2.420594,1.445642
561913,1.755766,0,1.755766
561920,0.679643,0,0.679643
561922,0.685072,0,0.685072
561926,0.687396,1.280083,-0.592687
561942,5.104263,3.063983,2.04028
561947,2.192634,0.672765,1.519869
561972,4.731383,2.437085,2.294298
562263,2.759941,1.888391,0.87155
562283,2.317232,1.557899,0.759333
562468,1.524729,0,1.524729
562473,4.635757,3.016006,1.619751
562490,7.121886,5.363109,1.758777
562607,0,0,0
562610,1.436306,0.406598,1.029708
562631,0,0,0
562815,2.936475,1.62139,1.315085
563025,1.82573,0.965921,0.859809
565329,3.099089,0.543607,2.555482
565340,4.427496,1.839444,2.588051
565394,4.211691,3.241953,0.969738
565425,4.032847,2.557367,1.47548
565430,3.062385,1.297606,1.764779
565449,0,0,0
565455,4.520134,1.428348,3.091786
565466,2.630683,0,2.630683
565574,4.806424,3.29564,1.510784
565648,2.479945,0.662338,1.817607
565689,4.207111,1.19035,3.016761
565699,3.87396,1.233344,2.640616
565766,3.290461,0.829598,2.460863
565771,1.92203,0,1.92203
565782,2.715471,0.806282,1.909189
565794,2.683784,0.656183,2.027601
565797,3.001306,0.258294,2.743012
565880,1.262495,0,1.262495
565894,4.374623,2.236823,2.1378
566012,2.740198,0,2.740198
566061,2.816639,0.557867,2.258772
566111,3.105332,1.630238,1.475094
566131,1.461976,0,1.461976
566179,2.981215,1.508546,1.472669
566276,0.330726,0,0.330726
566323,5.775741,4.310515,1.465226
566408,0.218341,0.027179,0.191162
566412,3.021882,0.701073,2.320809
566456,4.322468,2.275336,2.047132
566521,2.948571,0.651253,2.297318
566608,3.088881,0.074861,3.01402
566617,4.090128,1.319177,2.770951
566698,2.640242,0,2.640242
566755,4.538382,0.768625,3.769757
566801,0.878024,0,0.878024
566811,2.698988,0.753437,1.945551
566823,3.916955,1.208208,2.708747
566900,3.709492,1.131605,2.577887
566907,2.668513,1.814257,0.854256
566919,5.122147,3.566467,1.55568
566993,0.818031,0,0.818031
567057,3.838668,1.396869,2.441799
567076,0,0,0
567084,5.272533,1.81079,3.461743
567089,0,0,0
567097,0,0,0
567114,0,0,0
567116,0,0,0
567164,0,0,0
567178,3.110926,2.371158,0.739768
567197,0,0,0
567200,0,0,0
567207,0,0,0
567219,3.513798,2.321936,1.191862
567220,0,0,0
567244,0,0,0
567259,3.313557,2.325382,0.988175
567262,1.47602,0,1.47602
567276,0,0,0
567290,2.272654,1.460324,0.81233
567296,3.279856,2.294517,0.985339
567299,5.994308,4.521598,1.47271
567313,0.90494,0.853525,0.051415
567318,1.022614,0.708549,0.314065
567330,0,0,0
567337,0,0,0
567344,5.547564,0.178822,5.368742
567347,0,0,0
567353,0,0,0
567354,0,0,0
567362,0,0,0
567365,8.618114,7.277712,1.340401
567366,0,0,0
567371,3.127922,2.058321,1.069601
567379,0,0,0
567389,0,0,0
567394,1.062278,0.21988,0.842398
567397,0,0,0
567409,0,0,0
567456,0,0,0
567465,0,0,0
567480,0,0,0
567484,0,0,0
567503,3.107504,2.358826,0.748678
567510,0.446749,0,0.446749
567515,2.774046,1.420365,1.353681
567525,0,0,0
567540,0,0,0
567545,0,0,0
567590,0,0,0
567597,0,0,0
567612,0,0,0
567617,0,0,0
567626,0,0,0
567629,2.379174,1.926356,0.452818
567644,3.310529,1.730367,1.580162
567650,4.548115,2.189022,2.359093
567653,0,0,0
567657,0,0,0
567666,1.305838,0.715544,0.590294
567677,2.702998,1.99525,0.707748
567679,0,0,0
567687,1.242397,0,1.242397
567698,1.158819,0,1.158819
567703,0,0,0
567713,0.325038,0.483816,-0.158778
567724,0,0,0
567736,0,0,0
567741,0.167501,0,0.167501
567744,5.485894,4.42813,1.057764
567747,0,0,0
567750,0,0,0
567767,2.074282,0,2.074282
567772,0,0,0
567787,0,0,0
567809,2.700807,1.592874,1.107933
567832,0,0,0
567836,2.581666,1.886545,0.695121
567838,0,0,0
567885,2.986872,1.451409,1.535463
567889,0,0,0
567903,0,0,0
567913,2.214026,1.43214,0.781886
567925,0,0,0
567931,1.13553,0.605419,0.530111
567933,0,0,0
567974,0,0,0
567981,0,0,0
568002,0,0,0
568014,0,0,0
568024,0.850979,0,0.850979
568032,1.480538,0.85045,0.630088
568040,0,0,0
568050,0.850021,0.318405,0.531616
568059,0,0,0
568075,0,0,0
568077,0,0,0
568116,4.602168,3.455895,1.146273
568128,0,0,0
568146,1.885747,1.013226,0.872521
568168,0,0,0
568177,1.689142,1.209789,0.479353
568186,0,0,0
568228,5.292476,4.080633,1.211843
568245,2.557563,1.666164,0.891399
568252,0.287124,0,0.287124
568258,0,0,0
568263,1.737649,0.977593,0.760056
568273,5.468801,4.254272,1.214529
568284,4.901117,3.779152,1.121965
568286,1.973728,1.626452,0.347276
568301,3.3437,2.715034,0.628666
568320,0,0,0
568322,0,0,0
568333,2.000349,1.130924,0.869425
568346,3.430955,2.269533,1.161422
568347,0.242114,0,0.242114
568349,0,0,0
568370,0,0,0
568373,3.790662,2.619201,1.171461
568382,0,0,0
568384,0,0,0
568390,0,0,0
568398,0,0,0
568400,0.794943,0.10836,0.686583
568404,0,0,0
568410,0.80057,0,0.80057
568422,4.226072,2.973999,1.252073
568424,0,0,0
568428,7.381707,6.155956,1.225751
568439,7.661385,6.398094,1.263291
568448,0,0,0
568466,0,0,0
568470,0,0,0
568503,0,0,0
568505,0,0,0
568516,0.705465,0.232542,0.472923
568517,0,0,0
568536,4.182732,3.064945,1.117787
568539,0,0,0
568552,0,0,0
568560,3.076855,2.447964,0.628892
568565,0,0,0
568574,0,0,0
568584,9.345127,7.059866,2.285261
568587,0.378157,0,0.378157
568598,1.428356,0.378043,1.050313
568607,0,0,0
568610,0,0,0
568619,2.510943,1.568347,0.942596
568625,0,0,0
568630,0,0,0
568631,0,0,0
568643,0,0,0
568662,6.683686,5.454263,1.229423
568664,0.098576,0.049186,0.04939
568666,1.105107,0.696912,0.408195
568690,3.913044,2.935521,0.977524
568695,0,0,0
568705,0,0,0
568711,0,0,0
568745,2.156501,1.388367,0.768134
568746,0,0,0
568748,0,0,0
568769,0,0,0
568789,0,0,0
568791,0,0,0
568800,0,0,0
568806,0,0,0
568809,0,0,0
568844,0,0,0
568862,0,0,0
568865,0,0,0
568866,0.213327,0,0.213327
568880,0,0,0
568889,0,0,0
568890,0.905037,0.35583,0.549207
568891,0,0,0
568895,0,0,0
568901,0,0,0
568908,0,0,0
568914,0,0,0
568917,0,0,0
568920,0,0,0
568925,0,0,0
568927,2.194295,0.917412,1.276883
568932,3.459723,2.411234,1.048489
568936,0,0,0
568959,0,0,0
568967,0,0,0
568968,2.212499,1.471063,0.741436
568971,1.591174,0.971009,0.620165
568974,0,0,0
568983,0,0,0
568987,5.672914,4.604824,1.06809
568998,0,0,0
569006,0,0,0
569007,0,0,0
569017,1.967898,0.826702,1.141196
569018,0.352768,0,0.352768
569020,0,0,0
569028,2.161529,1.275801,0.885728
569037,0,0,0
569044,0,0,0
569051,3.373382,2.345458,1.027924
569055,5.098626,3.965031,1.133595
569066,0.940616,0.165328,0.775288
569073,0,0,0
569095,0.293507,0,0.293507
569125,0,0,0
569151,0,0,0
569157,3.249248,2.566856,0.682392
569170,2.623893,1.580261,1.043632
569196,0,0,0
569228,0,0,0
569246,0.647318,0,0.647318
569249,0,0,0
569250,0,0,0
569265,0,0,0
569270,0,0,0
569278,0,0,0
569287,1.754216,0.969543,0.784673
569317,1.263423,0,1.263423
569321,4.258814,2.167944,2.09087
569322,0,0,0
569333,0,0,0
569346,2.816023,1.26829,1.547733
569358,0,0,0
569360,0.376195,0.205907,0.170288
569376,0,0,0
569396,0,0,0
569402,0,0,0
569404,0,0,0
569423,0,0,0
569446,0,0,0
569482,0,0,0
569501,1.500879,0.796958,0.703921
569511,0,0,0
569516,0,0,0
569517,5.58031,4.580147,1.000163
569525,1.146772,0.406226,0.740546
569526,0.290252,0,0.290252
569544,0,0,0
569548,1.21097,0.737911,0.473059
569558,0,0,0
569567,5.424713,4.441894,0.982819
569568,0,0,0
569578,1.674133,0.925398,0.748735
569581,0,0,0
569600,0.639607,0.154705,0.484902
569610,2.387568,0.036684,2.350884
569617,0.794791,0.130851,0.66394
569623,2.031899,1.12199,0.909909
569624,0,0,0
569628,0,0,0
569639,3.374405,2.649955,0.72445
569640,0,0,0
569655,5.207257,3.893151,1.314106
569668,0,0,0
569671,0,0,0
569677,2.631803,1.77017,0.861633
569679,2.715573,1.788787,0.926786
569683,0,0,0
569685,0,0,0
569707,2.169748,1.614984,0.554764
569766,1.938632,1.24431,0.694322
569775,0,0,0
569779,0.50888,0.315488,0.193392
569785,0,0,0
569788,0,0,0
569792,0,0,0
569794,0,0,0
569803,0,0,0
569807,0,0,0
569813,0.901283,0.273206,0.628077
569823,0,0,0
569833,0,0,0
569834,0,0,0
569843,4.125473,1.877182,2.248291
569848,0,0,0
569873,0,0,0
569875,0,0,0
569876,4.806561,3.232621,1.57394
569886,0,0,0
569912,0,0,0
569916,0,0,0
569933,0,0,0
569935,0,0,0
569940,0.57001,0,0.57001
569960,4.3918,3.232494,1.159306
569989,0,0,0
570001,0,0,0
570002,4.037475,3.024144,1.013331
570008,1.090312,0.37422,0.716092
570014,0.07293,0,0.07293
570032,0,0,0
570062,0.412681,0,0.412681
570076,0.927788,0.373032,0.554756
570081,3.031206,1.620636,1.41057
570097,1.68445,1.000358,0.684092
570099,3.334291,0.736289,2.598002
570113,0,0,0
570118,0.638024,0,0.638024
570136,3.028948,1.62575,1.403198
570140,3.007964,1.942025,1.065939
570142,0,0,0
570157,2.824901,1.768904,1.055997
570172,3.39517,2.310319,1.084851
570182,0,0,0
570199,0,0,0
570211,3.171887,2.189358,0.982529
570213,1.149453,0.487825,0.661628
570219,3.41283,2.441125,0.971705
570231,1.502542,0.647524,0.855018
570245,0.464538,0,0.464538
570256,2.047545,1.080188,0.967357
570276,0,0,0
570286,0,0,0
570292,0,0,0
570298,0,0,0
570301,1.853945,0.695904,1.158041
570316,0,0,0
570324,2.560261,2.093151,0.46711
570334,0,0,0
570354,2.06036,0.295795,1.764565
570377,0.87338,0.405528,0.467852
570418,1.967433,0.920033,1.0474
570428,0,0,0
570430,0,0,0
570436,0,0,0
570437,3.320932,2.333417,0.987515
570443,2.492273,1.901026,0.591247
570454,0,0,0
570459,0,0,0
570466,0,0,0
570485,1.682705,1.217425,0.46528
570491,0,0,0
570506,0.81668,0.284192,0.532488
570510,7.176761,5.758088,1.418673
570514,3.953127,2.555987,1.39714
570528,0,0,0
570538,5.197572,3.953292,1.24428
570543,0,0,0
570549,0,0,0
570562,0,0,0
570572,2.923635,1.408302,1.515333
570589,2.457227,1.505432,0.951795
570591,0,0,0
570597,0.702601,0.145832,0.556769
570602,0,0,0
570604,0,0,0
570632,0,0,0
570657,0,0,0
570668,0.540771,0,0.540771
570670,0,0,0
570677,0,0,0
570684,0,0,0
570686,0,0,0
570687,0,0,0
570689,0,0,0
570691,0,0,0
570697,2.721448,1.75729,0.964158
570698,0,0,0
570708,0,0,0
570713,0,0,0
570722,0,0,0
570744,0.916916,0.404859,0.512057
570747,9.075924,6.825549,2.250375
570751,0,0,0
570761,3.934492,1.987717,1.946775
570769,0,0,0
570771,0,0,0
570775,0,0,0
570778,1.707514,0,1.707514
570786,0,0,0
570803,1.543608,0.821222,0.722386
570826,0,0,0
570835,0,0,0
570849,0,0,0
570863,0,0,0
570875,1.296378,0.664697,0.631681
570891,5.048693,3.97105,1.077643
570896,0,0,0
570904,0,0,0
570922,6.322447,4.944283,1.378165
570923,0,0,0
570930,0.658967,0.359431,0.299536
570935,5.578701,4.404799,1.173902
570936,0,0,0
570938,0,0,0
570960,0,0,0
570964,2.913965,1.817334,1.096632
570988,0,0,0
570991,0,0,0
570998,0.289059,0,0.289059
571016,0,0,0
571033,0,0,0
571035,0,0,0
571039,0,0,0
571053,0,0,0
571059,0,0,0
571065,2.247731,0,2.247731
571084,4.102595,1.813416,2.289179
571093,1.607052,1.156862,0.45019
571100,2.885961,1.78125,1.104711
571102,2.961394,2.236647,0.724747
571103,0.943926,0.247544,0.696382
571122,0,0,0
571126,0,0,0
571133,0.08537,0,0.08537
571143,0,0,0
571160,0,0,0
571163,0,0,0
571166,5.532352,4.443053,1.089299
571172,0,0,0
571195,0.768896,0.993993,-0.225097
571210,0.283309,0,0.283309
571222,5.386117,4.312752,1.073364
571262,0,0,0
571263,0,0,0
571270,0,0,0
571279,0.852411,0.390402,0.462009
571281,2.828028,1.611977,1.216051
571292,0,0,0
571297,3.294169,2.176445,1.117724
571310,0,0,0
571322,0,0,0
571324,1.155819,0,1.155819
571336,0,0,0
571353,0,0,0
571365,0,0,0
571386,2.957485,0.910644,2.04684
571414,7.500086,6.198643,1.301443
571420,0,0,0
571436,2.420465,1.454974,0.965491
571442,4.230134,3.058913,1.171221
571454,2.485564,1.461529,1.024035
571461,1.198043,0.622491,0.575552
571465,3.211592,2.451204,0.760388
571467,5.425946,4.236543,1.189403
571486,0,0,0
571499,0,0,0
571512,0,0,0
571520,0.24223,0,0.24223
571547,0,0,0
571550,0.773833,0.553423,0.22041
571558,2.558717,1.681214,0.877503
571584,0,0,0
571587,1.24113,0.442066,0.799064
571589,0,0,0
571599,0,0,0
571647,0,0,0
571653,4.028522,2.522937,1.505585
571655,0,0,0
571664,0,0,0
572313,1.55723,0,1.55723
572465,2.158485,1.042543,1.115942
572670,3.447605,2.459628,0.987977
572758,1.906258,1.295791,0.610467
572797,0.971945,0.112721,0.859224
572822,3.144884,1.5766,1.568284
573204,6.182338,4.839388,1.34295
573316,1.680374,1.02466,0.655714
573321,1.168761,0.502236,0.666525
573523,0,0,0
573568,2.052551,0.860115,1.192436
573579,0,0,0
573581,1.863085,1.208188,0.654897
573658,2.010152,1.461827,0.548325
573691,0,0,0
573697,4.155087,1.466255,2.688832
573721,1.62047,1.027263,0.593207
573755,2.047199,1.296483,0.750716
573763,2.556278,1.796573,0.759705
573947,2.456578,1.396489,1.060089
574025,0,0,0
574250,0.368235,0,0.368235
574369,0,0,0
