,Unnamed: 0,e_above_hull,final_energy,total_magnetization,spacenumber,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,gaps
643,643,0.003308968,-138.14162439999998,6.7e-06,193,32,72,40,57.0,18.75,72,45,79,34,57.75,15.9375,45,72.64,178.49,105.85,138.79625,49.6171875,178.49,1211.4,2506.0,1294.6,2020.525,606.84375,2506.0,4,14,10,7.75,4.6875,4,4,6,2,5.25,0.9375,6,120,175,55,154.375,25.78125,175,1.3,2.01,0.71,1.56625,0.3328125,1.3,2,2,0,2.0,0.0,2,0,2,2,0.75,0.9375,0,2,10,8,5.0,3.75,2,0,14,14,8.75,6.5625,14,14,18,4,16.5,1.875,18,0,0,0,0.0,0.0,0,0,4,4,1.5,1.875,0,0,8,8,5.0,3.75,8,0,0,0,0,0,0,4,8,4,6.5,1.875,8,22.2,23.005,0.805,22.501875,0.37734375,22.2,0.0,0.38299999999999995,0.38299999999999995,0.143625,0.17953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,225,31,205.625,14.53125,194,0,0,0,0.0,0.0
644,644,0.06677042700000001,-63.14730091,0.0,205,9,12,3,10.0,1.333333333,9,68,93,25,84.66666667,11.11111111,93,18.998403200000002,24.305,5.3065968,20.7672688,2.358487467,18.998403200000002,53.5,923.0,869.5,343.3333333,386.44444439999995,53.5,2,17,15,12.0,6.666666667,17,2,3,1,2.333333333,0.444444444,2,57,141,84,85.0,37.33333333,57,1.31,3.98,2.67,3.09,1.1866666670000001,3.98,2,2,0,2.0,0.0,2,0,5,5,3.333333333,2.222222222,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,7,5,5.333333333,2.222222222,7,0,0,0,0.0,0.0,0,0,1,1,0.666666667,0.444444444,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0.666666667,0.444444444,1,9.7075,22.89,13.1825,14.10166667,5.858888889,9.7075,0.0,1.97,1.97,1.3133333329999999,0.8755555559999999,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15,194,179,74.66666667,79.55555556,15,-1,2,3,2.121320344,8.97804
645,645,0.0,-8.43623968,0.00026000000000000003,225,19,52,33,30.0,14.66666667,19,3,90,87,32.0,38.66666667,3,39.0983,127.6,88.5017,68.59886667,39.33408889,39.0983,336.53,722.66,386.13,465.24,171.61333330000002,336.53,1,16,15,6.0,6.666666667,1,4,5,1,4.333333333,0.444444444,4,138,203,65,181.33333330000002,28.88888889,203,0.82,2.1,1.28,1.246666667,0.568888889,0.82,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.7777777780000001,0,0,10,10,3.333333333,4.444444444,0,0,0,0,0.0,0.0,0,1,16,15,6.0,6.666666667,1,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.8888888890000001,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,34.76333333,73.10666667,38.34333333,60.32555556,17.04148148,73.10666667,0.0,0.46399999999999997,0.46399999999999997,0.15466666699999998,0.20622222199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,229,77,203.33333330000002,34.22222222,229,-2,1,3,2.121320344,2.843472
646,646,0.0,-49.47488166,1.28e-05,227,71,77,6,75.0,2.666666667,77,41,60,19,53.66666667,8.444444444,60,174.9668,192.217,17.2502,186.46693330000002,7.666755556,192.217,1936.0,2739.0,803.0,2471.333333,356.8888889,2739.0,3,9,6,7.0,2.666666667,9,6,6,0,6.0,0.0,6,141,187,46,156.33333330000002,20.44444444,141,1.27,2.2,0.93,1.89,0.41333333299999997,2.2,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,1,7,6,5.0,2.666666667,7,14,14,0,14.0,0.0,14,17,23,6,21.0,2.666666667,23,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,9,6,5.0,2.666666667,3,0,0,0,0,0,0,3,9,6,5.0,2.666666667,3,14.21,28.865,14.655,19.095,6.513333332999999,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.0007490330000000001,0.000998711,0.0,194,225,31,214.66666669999998,13.77777778,225,0,0,0,0.0,0.0
647,647,0.022674568,-55.03557721,1.1e-05,227,57,76,19,69.66666667,8.444444444,76,13,57,44,42.33333333,19.55555556,57,138.90547,190.23,51.324529999999996,173.1218233,22.81090222,190.23,1193.0,3306.0,2113.0,2601.666667,939.1111110999999,3306.0,3,8,5,6.333333333,2.222222222,8,6,6,0,6.0,0.0,6,144,207,63,165.0,28.0,144,1.1,2.2,1.1,1.8333333330000001,0.488888889,2.2,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,1,6,5,4.333333333,2.222222222,6,0,14,14,9.333333332999999,6.222222222,14,3,22,19,15.66666667,8.444444444,22,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,9,5,5.666666667,2.222222222,4,0,0,0,0,0,0,4,9,5,5.666666667,2.222222222,4,14.09,36.8975,22.8075,21.6925,10.13666667,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,-2,3,5,2.645751311,0.0
648,648,0.0,-20.38394042,2.22e-05,194,46,51,5,48.5,2.5,46,62,85,23,73.5,11.5,62,106.42,121.76,15.34,114.09,7.67,106.42,903.78,1828.05,924.27,1365.915,462.135,903.78,10,15,5,12.5,2.5,10,5,5,0,5.0,0.0,5,139,139,0,139.0,0.0,139,2.05,2.2,0.15,2.125,0.075,2.05,0,2,2,1.0,1.0,0,0,3,3,1.5,1.5,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,10,15,5,12.5,2.5,10,0,0,0,0.0,0.0,0,0,3,3,1.5,1.5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,1.5,1.5,0,14.41,31.56,17.15,22.985,8.575,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,225,59,195.5,29.5,166,-3,2,5,2.683281573,0.0
649,649,0.00049647,-75.56537157,4.2e-05,14,7,8,1,7.666666667,0.444444444,8,82,87,5,85.33333333,2.222222222,87,14.0067,15.9994,1.9927,15.33516667,0.8856444440000001,15.9994,54.8,63.05,8.25,57.55,3.666666667,54.8,15,16,1,15.66666667,0.444444444,16,2,2,0,2.0,0.0,2,66,71,5,67.66666667,2.222222222,66,3.04,3.44,0.4,3.306666667,0.177777778,3.44,2,2,0,2.0,0.0,2,3,4,1,3.666666667,0.444444444,4,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,5,6,1,5.666666667,0.444444444,6,0,0,0,0.0,0.0,0,2,3,1,2.333333333,0.444444444,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,1,2.333333333,0.444444444,2,9.105,14.76875,5.66375,10.99291667,2.517222222,9.105,0.0,6.437,6.437,2.145666667,2.860888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,194,182,72.66666667,80.88888889,12,-2,5,7,4.082482905,4.293374
650,650,0.0,-54.17992291,3.95e-06,194,5,75,70,28.33333333,31.11111111,5,54,72,18,66.0,8.0,72,10.811,186.207,175.396,69.27633333,77.95377778,10.811,2348.0,3459.0,1111.0,2718.333333,493.77777779999997,2348.0,7,13,6,11.0,2.666666667,13,2,6,4,3.333333333,1.7777777780000001,2,84,151,67,106.33333329999999,29.77777778,84,1.9,2.04,0.14,1.993333333,0.062222222,2.04,2,2,0,2.0,0.0,2,0,1,1,0.666666667,0.444444444,1,0,5,5,1.6666666669999999,2.222222222,0,0,14,14,4.666666667,6.222222222,0,3,21,18,9.0,8.0,3,0,0,0,0.0,0.0,0,0,5,5,3.333333333,2.222222222,5,0,5,5,1.6666666669999999,2.222222222,0,0,0,0,0,0,0,5,5,0,5.0,0.0,5,7.1725,14.655,7.4825,9.666666667000001,3.3255555560000003,7.1725,0.0,1.524,1.524,1.016,0.677333333,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166,194,28,175.33333330000002,12.44444444,166,-3,3,6,3.837612894,0.0
651,651,0.0,-15.29764607,6.95e-06,194,50,79,29,64.5,14.5,50,66,80,14,73.0,7.0,66,118.71,196.966569,78.256569,157.8382845,39.1282845,118.71,505.08,1337.33,832.25,921.205,416.125,505.08,11,14,3,12.5,1.5,11,5,6,1,5.5,0.5,5,136,139,3,137.5,1.5,136,1.96,2.54,0.58,2.25,0.29,1.96,1,2,1,1.5,0.5,1,0,2,2,1.0,1.0,0,10,10,0,10.0,0.0,10,0,14,14,7.0,7.0,0,14,25,11,19.5,5.5,14,0,1,1,0.5,0.5,0,0,4,4,2.0,2.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,4,3,2.5,1.5,1,16.7,33.285,16.585,24.9925,8.2925,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,225,84,183.0,42.0,141,0,0,0,0.0,0.0
652,652,0.0,-15.76452614,1.8e-06,221,21,45,24,33.0,12.0,21,11,59,48,35.0,24.0,11,44.955912,102.9055,57.949588,73.930706,28.974794,44.955912,1814.0,2237.0,423.0,2025.5,211.5,1814.0,3,9,6,6.0,3.0,3,4,5,1,4.5,0.5,4,142,170,28,156.0,14.0,142,1.36,2.28,0.92,1.82,0.46,1.36,1,2,1,1.5,0.5,1,0,0,0,0.0,0.0,0,1,8,7,4.5,3.5,1,0,0,0,0.0,0.0,0,3,9,6,6.0,3.0,3,0,1,1,0.5,0.5,0,0,0,0,0.0,0.0,0,2,9,7,5.5,3.5,2,0,0,0,0,0,0,3,9,6,6.0,3.0,3,13.64,22.235,8.595,17.9375,4.2975,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,3.18e-06,3.18e-06,0.0,194,225,31,209.5,15.5,194,0,0,0,0.0,0.0
653,653,0.0,-13.00413118,0.0006393,225,21,34,13,27.5,6.5,21,11,89,78,50.0,39.0,11,44.955912,78.96,34.004088,61.957956,17.002044,44.955912,494.0,1814.0,1320.0,1154.0,660.0,494.0,3,16,13,9.5,6.5,3,4,4,0,4.0,0.0,4,120,170,50,145.0,25.0,120,1.36,2.55,1.19,1.955,0.595,1.36,2,2,0,2.0,0.0,2,0,4,4,2.0,2.0,0,1,10,9,5.5,4.5,1,0,0,0,0.0,0.0,0,3,16,13,9.5,6.5,3,0,0,0,0.0,0.0,0,0,2,2,1.0,1.0,0,0,9,9,4.5,4.5,0,0,0,0,0,0,0,2,9,7,5.5,3.5,2,22.235,25.92,3.685,24.0775,1.8425,22.235,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,6.35e-06,6.35e-06,3.18e-06,3.18e-06,0.0,14,194,180,104.0,90.0,14,-2,2,4,2.828427125,0.0
654,654,0.0,-8.03004722,4.79e-05,225,9,55,46,32.0,23.0,9,5,93,88,49.0,44.0,5,18.998403200000002,132.9054519,113.90704869999999,75.95192755,56.95352435,18.998403200000002,53.5,301.59,248.09,177.545,124.045,53.5,1,17,16,9.0,8.0,1,2,6,4,4.0,2.0,2,57,244,187,150.5,93.5,57,0.79,3.98,3.19,2.385,1.595,0.79,1,2,1,1.5,0.5,1,0,5,5,2.5,2.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.0,3.0,1,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,1,9.7075,115.765,106.0575,62.73625,53.02875,9.7075,0.0,1.97,1.97,0.985,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,229,214,122.0,107.0,15,-1,1,2,1.4142135619999998,6.9832
655,655,0.0,-56.73749554,8.35e-06,223,22,79,57,36.25,21.375,22,43,66,23,48.75,8.625,43,47.867,196.966569,149.099569,85.14189225,55.91233838,47.867,1337.33,1941.0,603.67,1790.0825,226.37625,1941.0,4,11,7,5.75,2.625,4,4,6,2,4.5,0.75,4,136,160,24,154.0,9.0,160,1.54,2.54,1.0,1.79,0.375,1.54,1,2,1,1.75,0.375,2,0,0,0,0.0,0.0,0,2,10,8,4.0,3.0,2,0,14,14,3.5,5.25,0,4,25,21,9.25,7.875,4,0,1,1,0.25,0.375,0,0,0,0,0.0,0.0,0,0,8,8,6.0,3.0,8,0,0,0,0,0,0,1,8,7,6.25,2.625,8,16.69,16.7,0.01,16.6925,0.00375,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,1.6899999999999997e-05,8.45e-06,2.25e-05,194,225,31,201.75,11.625,194,0,0,0,0.0,0.0
656,656,0.481968845,-13.24221274,0.0,225,4,8,4,6.0,2.0,4,67,87,20,77.0,10.0,67,9.012182000000001,15.9994,6.9872179999999995,12.505791,3.4936089999999997,9.012182000000001,54.8,1560.0,1505.2,807.4,752.6,54.8,2,16,14,9.0,7.0,2,2,2,0,2.0,0.0,2,66,96,30,81.0,15.0,66,1.57,3.44,1.87,2.505,0.935,1.57,2,2,0,2.0,0.0,2,0,4,4,2.0,2.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,6,4,4.0,2.0,2,0,0,0,0.0,0.0,0,0,2,2,1.0,1.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,1.0,1.0,0,7.89,9.105,1.215,8.4975,0.6075,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,194,182,103.0,91.0,12,-2,2,4,2.828427125,10.334251
657,657,0.16825147899999998,-26.20458194,0.0006824,221,9,41,32,17.0,12.0,9,47,93,46,81.5,17.25,93,18.998403200000002,92.90638,73.90797679999999,37.4753974,27.7154913,18.998403200000002,53.5,2750.0,2696.5,727.625,1011.1875,53.5,5,17,12,14.0,4.5,17,2,5,3,2.75,1.125,2,57,164,107,83.75,40.125,57,1.6,3.98,2.38,3.385,0.8925,3.98,1,2,1,1.75,0.375,2,0,5,5,3.75,1.875,5,0,4,4,1.0,1.5,0,0,0,0,0.0,0.0,0,5,7,2,6.5,0.75,7,0,1,1,0.25,0.375,0,0,1,1,0.75,0.375,1,0,6,6,1.5,2.25,0,0,0,0,0,0,0,1,7,6,2.5,2.25,1,9.7075,18.18,8.4725,11.825625,3.1771875,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15,229,214,68.5,80.25,15,-1,3,4,2.828427125,0.0
658,658,0.145864333,-44.80403254,4.7e-06,82,52,81,29,70.125,13.59375,81,76,90,14,81.25,6.5625,76,127.6,204.3833,76.7833,175.5895625,35.99217188,204.3833,577.0,722.66,145.66,631.6225,68.278125,577.0,13,16,3,14.125,1.40625,13,5,6,1,5.625,0.46875,6,138,145,7,142.375,3.28125,145,1.62,2.1,0.48,1.8,0.225,1.62,2,2,0,2.0,0.0,2,1,4,3,2.125,1.40625,1,10,10,0,10.0,0.0,10,0,14,14,8.75,6.5625,14,16,27,11,22.875,5.15625,27,0,0,0,0.0,0.0,0,2,5,3,3.875,1.40625,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,5,3,3.875,1.40625,5,26.91,34.76333333,7.853333332999999,29.855,3.68125,26.91,0.0,0.46399999999999997,0.46399999999999997,0.174,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,194,42,178.25,19.6875,194,-2,3,5,2.206709137,0.0
659,659,0.036927386,-30.02780305,2.18316795,123,25,28,3,26.5,1.5,25,52,61,9,56.5,4.5,52,54.938044999999995,58.6934,3.755355,56.8157225,1.8776775,54.938044999999995,1519.0,1728.0,209.0,1623.5,104.5,1519.0,7,10,3,8.5,1.5,7,4,4,0,4.0,0.0,4,124,139,15,131.5,7.5,124,1.55,1.91,0.36,1.73,0.18,1.55,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,5,8,3,6.5,1.5,5,0,0,0,0.0,0.0,0,7,10,3,8.5,1.5,7,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,2,5,3,3.5,1.5,2,10.32,10.48758621,0.167586207,10.4037931,0.083793103,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.000310121,0.5953946999999999,0.595084579,0.29785241,0.29754229,0.000310121,217,225,8,221.0,4.0,217,0,0,0,0.0,0.0
660,660,0.017526286000000002,-53.45723609,0.00901105,227,27,73,46,42.33333333,20.44444444,27,48,58,10,54.66666667,4.444444444,58,58.933195,180.94788,122.01468500000001,99.60475667,54.22874889,58.933195,1768.0,3290.0,1522.0,2275.333333,676.4444444000001,1768.0,5,9,4,7.666666667,1.7777777780000001,9,4,6,2,4.666666667,0.8888888890000001,4,126,170,44,140.66666669999998,19.55555556,126,1.5,1.88,0.38,1.753333333,0.168888889,1.88,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,3,7,4,5.666666667,1.7777777780000001,7,0,14,14,4.666666667,6.222222222,0,9,19,10,12.33333333,4.444444444,9,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,7,4,4.333333333,1.7777777780000001,3,0,0,0,0,0,0,3,7,4,4.333333333,1.7777777780000001,3,10.245,18.12,7.875,12.87,3.5,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.032314133,0.688209422,1.5484712,194,229,35,205.66666669999998,15.55555556,194,0,0,0,0.0,0.0
661,661,0.036615682000000004,-21.29774097,0.0021254,166,16,41,25,24.33333333,11.11111111,16,47,88,41,74.33333333,18.22222222,88,32.065,92.90638,60.84138000000001,52.345459999999996,27.04061333,32.065,388.36,2750.0,2361.64,1175.573333,1049.617778,388.36,5,16,11,12.33333333,4.8888888889999995,16,3,5,2,3.666666667,0.8888888890000001,3,105,164,59,124.66666670000001,26.22222222,105,1.6,2.58,0.98,2.253333333,0.435555556,2.58,1,2,1,1.6666666669999999,0.444444444,2,0,4,4,2.666666667,1.7777777780000001,4,0,4,4,1.333333333,1.7777777780000001,0,0,0,0,0.0,0.0,0,5,6,1,5.666666667,0.444444444,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.8888888890000001,2,0,6,6,2.0,2.666666667,0,0,0,0,0,0,0,2,7,5,3.666666667,2.222222222,2,18.18,25.786875,7.606875,23.25125,3.380833333,25.786875,0.0,2.202,2.202,1.4680000000000002,0.978666667,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70,229,159,123.0,70.66666667,70,-2,4,6,4.242640687,0.0
662,662,0.0,-68.00360652,6.167508799999999,182,7,26,19,21.25,7.125,26,55,82,27,61.75,10.125,55,14.0067,55.845,41.8383,45.385425,15.6893625,55.845,63.05,1811.0,1747.95,1374.0125,655.48125,1811.0,8,15,7,9.75,2.625,8,2,4,2,3.5,0.75,4,71,132,61,116.75,22.875,132,1.83,3.04,1.21,2.1325,0.45375,1.83,2,2,0,2.0,0.0,2,0,3,3,0.75,1.125,0,0,6,6,4.5,2.25,6,0,0,0,0.0,0.0,0,5,8,3,7.25,1.125,8,0,0,0,0.0,0.0,0,0,3,3,0.75,1.125,0,0,4,4,3.0,1.5,4,0,0,0,0,0,0,3,4,1,3.75,0.375,4,10.73,14.76875,4.03875,11.7396875,1.51453125,10.73,0.0,6.437,6.437,1.60925,2.413875,0.0,0.0,2.1106627999999996,2.1106627999999996,1.5829971,0.79149855,2.1106627999999996,194,229,35,220.25,13.125,229,0,0,0,0.0,0.0
663,663,0.077910261,-73.46081298,0.99995975,14,8,37,29,15.25,10.875,8,4,87,83,66.25,31.125,87,15.9994,85.4678,69.4684,33.3665,26.05065,15.9994,54.8,312.46,257.66,119.215,96.6225,54.8,1,16,15,12.25,5.625,16,2,5,3,2.75,1.125,2,66,220,154,104.5,57.75,66,0.82,3.44,2.62,2.785,0.9825,3.44,1,2,1,1.75,0.375,2,0,4,4,3.0,1.5,4,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,6,5,4.75,1.875,6,0,1,1,0.25,0.375,0,0,2,2,1.5,0.75,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1.75,0.375,2,9.105,90.7225,81.6175,29.509375,30.6065625,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,229,217,66.25,81.375,12,0,0,0,0.0,3.139243
664,664,0.152953255,-3.47739595,1.24e-05,225,52,80,28,66.0,14.0,52,71,90,19,80.5,9.5,71,127.6,200.59,72.99,164.095,36.495,127.6,234.32,722.66,488.34,478.49,244.17,234.32,12,16,4,14.0,2.0,12,5,6,1,5.5,0.5,5,132,138,6,135.0,3.0,132,2.0,2.1,0.1,2.05,0.05,2.0,2,2,0,2.0,0.0,2,0,4,4,2.0,2.0,0,10,10,0,10.0,0.0,10,0,14,14,7.0,7.0,0,16,26,10,21.0,5.0,16,0,0,0,0.0,0.0,0,0,2,2,1.0,1.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,1.0,1.0,0,25.23758621,34.76333333,9.525747126,30.00045977,4.762873563,25.23758621,0.0,0.46399999999999997,0.46399999999999997,0.23199999999999998,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,166,14,159.0,7.0,152,-2,2,4,2.828427125,0.0
665,665,0.0,-17.07144736,0.0025664,191,47,56,9,48.5,2.5,47,9,65,56,55.66666667,15.55555556,65,107.8682,137.327,29.4588,112.77799999999999,8.183,107.8682,1000.0,1234.93,234.93,1195.775,65.25833333,1234.93,2,11,9,9.5,2.5,11,5,6,1,5.166666667,0.27777777800000003,5,145,215,70,156.66666669999998,19.44444444,145,0.89,1.93,1.04,1.756666667,0.288888889,1.93,1,2,1,1.166666667,0.27777777800000003,1,0,0,0,0.0,0.0,0,0,10,10,8.333333332999999,2.777777778,10,0,0,0,0.0,0.0,0,2,11,9,9.5,2.5,11,0,1,1,0.833333333,0.27777777800000003,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0.833333333,0.27777777800000003,1,16.33,63.59,47.26,24.20666667,13.12777778,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,229,4,225.66666669999998,1.111111111,225,0,0,0,0.0,0.0
666,666,0.0,-28.58334279,0.0,217,9,14,5,10.0,1.6,9,78,93,15,90.0,4.8,93,18.998403200000002,28.0855,9.087096800000001,20.81582256,2.9078709760000003,18.998403200000002,53.5,1687.0,1633.5,380.2,522.72,53.5,14,17,3,16.4,0.96,17,2,3,1,2.2,0.32,2,57,111,54,67.8,17.28,57,1.9,3.98,2.08,3.5639999999999996,0.6656,3.98,2,2,0,2.0,0.0,2,2,5,3,4.4,0.96,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,7,3,6.4,0.96,7,0,0,0,0.0,0.0,0,1,4,3,1.6,0.96,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,4,3,1.6,0.96,1,9.7075,20.44,10.7325,11.854000000000001,3.4344,9.7075,0.773,1.97,1.197,1.7306,0.38304,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15,227,212,57.4,67.84,15,-1,4,5,3.5355339060000004,9.706711
667,667,0.0,-10.16995285,1.4e-06,225,16,70,54,43.0,27.0,16,39,88,49,63.5,24.5,39,32.065,173.054,140.989,102.5595,70.4945,32.065,388.36,1092.0,703.64,740.18,351.82,388.36,3,16,13,9.5,6.5,3,3,6,3,4.5,1.5,3,105,187,82,146.0,41.0,105,1.26,2.58,1.32,1.92,0.66,1.26,2,2,0,2.0,0.0,2,0,4,4,2.0,2.0,0,0,0,0,0.0,0.0,0,0,14,14,7.0,7.0,0,6,16,10,11.0,5.0,6,0,0,0,0.0,0.0,0,0,2,2,1.0,1.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,1.0,1.0,0,25.786875,34.12,8.333125,29.9534375,4.1665625,25.786875,0.0,2.202,2.202,1.101,1.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,225,155,147.5,77.5,70,-2,2,4,2.828427125,0.0
668,668,0.0,-43.23456953,1.77e-05,194,34,74,40,47.33333333,17.77777778,34,51,89,38,76.33333333,16.88888889,89,78.96,183.84,104.88,113.92,46.61333333,78.96,494.0,3695.0,3201.0,1561.0,1422.666667,494.0,6,16,10,12.66666667,4.444444444,16,4,6,2,4.666666667,0.8888888890000001,4,120,162,42,134.0,18.66666667,120,2.36,2.55,0.19,2.4866666669999997,0.08444444400000001,2.55,2,2,0,2.0,0.0,2,0,4,4,2.666666667,1.7777777780000001,4,4,10,6,8.0,2.666666667,10,0,14,14,4.666666667,6.222222222,0,16,20,4,17.33333333,1.7777777780000001,16,0,0,0,0.0,0.0,0,0,2,2,1.333333333,0.8888888890000001,2,0,6,6,2.0,2.666666667,0,0,0,0,0,0,0,2,6,4,3.333333333,1.7777777780000001,2,16.05,25.92,9.87,22.63,4.386666667,25.92,0.0,0.799,0.799,0.532666667,0.35511111100000003,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14,229,215,85.66666667,95.55555556,14,-2,6,8,4.320493798999999,1.917704
